formatted_date,equity_curve,mkt_return,rf_return
2004-08-02,1.1241337509667348,0.0044476133176885035,8.325110956697301e-05
2004-08-03,1.106456524290205,-0.0062623608298381095,8.286247091815468e-05
2004-08-04,1.1126052683854566,-0.0009638503395621445,8.286247091815468e-05
2004-08-05,1.0942629192304594,-0.0163203750409584,8.20850798783912e-05
2004-08-06,1.07195135167894,-0.015480689575870343,7.508172663661661e-05
2004-08-09,1.0686219982084706,0.0011748451877584554,7.741754574253079e-05
2004-08-10,1.1045435080980424,0.012973910309109993,7.897399806910954e-05
2004-08-11,1.1009627623643967,-0.0030119364271447013,7.85849419846496e-05
2004-08-12,1.0767735562875729,-0.011675195100984137,7.81958479070255e-05
2004-08-13,1.080039249716103,0.001476696846605785,7.741754574253079e-05
2004-08-16,1.0912352781320687,0.013655067923963315,7.897399806910954e-05
2004-08-17,1.0885760340790938,0.00219578185950553,7.780671582890974e-05
2004-08-18,1.1078755943596459,0.012443338319771735,7.741754574253079e-05
2004-08-19,1.1016983664231539,-0.0035976727982519607,7.702833764056116e-05
2004-08-20,1.1307968252422684,0.006524742945688722,7.780671582890974e-05
2004-08-23,1.1221590214952482,-0.0024308480305429425,7.97519962878468e-05
2004-08-24,1.1280550240018123,0.000465361848639656,7.97519962878468e-05
2004-08-25,1.1377134265010802,0.008000456125331068,7.97519962878468e-05
2004-08-26,1.134486934577276,0.00011765574084887653,7.936301616751074e-05
2004-08-27,1.141677736888799,0.0024251905218848346,7.97519962878468e-05
2004-08-30,1.1472265648174025,-0.007781394120807694,8.01409384370011e-05
2004-08-31,1.1573916467853604,0.004630819912892159,7.81958479070255e-05
2004-09-01,1.1584940673672128,0.0015123921974227184,7.81958479070255e-05
2004-09-02,1.1830206582101048,0.011212507374761538,7.936301616751074e-05
2004-09-03,1.1728289168050374,-0.004184933932207091,8.325110956697301e-05
2004-09-07,1.186505703722819,0.006887425726392449,8.363971031166706e-05
2004-09-08,1.1738568248720518,-0.00448589055367643,8.20850798783912e-05
2004-09-09,1.1797593488297573,0.0018902105356628507,8.20850798783912e-05
2004-09-10,1.1792807848228803,0.004953628496854767,8.16963274727911e-05
2004-09-13,1.1823333439747754,0.0016904248251332632,8.24737943578846e-05
2004-09-14,1.1652722471881432,0.002229494844089963,8.16963274727911e-05
2004-09-15,1.165514842288805,-0.007054639376351202,8.20850798783912e-05
2004-09-16,1.1888005621028346,0.002793724302198042,8.091870885218455e-05
2004-09-17,1.1753410265189754,0.004494925525700966,8.286247091815468e-05
2004-09-20,1.1728140492829902,-0.0056267754033982875,8.24737943578846e-05
2004-09-21,1.1894899315255363,0.006326945255019423,8.325110956697301e-05
2004-09-22,1.1473861917605848,-0.013937828348372427,8.325110956697301e-05
2004-09-23,1.1426428528944625,-0.0046697734909371125,8.480528519427821e-05
2004-09-24,1.1460779251283346,0.001578909400491213,8.635885482832784e-05
2004-09-27,1.1216001479745719,-0.005936317939006286,8.635885482832784e-05
2004-09-28,1.1472032872310804,0.005926525071360267,8.558214573084477e-05
2004-09-29,1.1662527211840763,0.0042700304345510975,8.635885482832784e-05
2004-09-30,1.1677064420583514,-0.0001974280263701278,8.6747152605815e-05
2004-10-01,1.2014989732164247,0.015180646173832857,8.6747152605815e-05
2004-10-04,1.2316722597210483,0.0032435209415047073,8.829996541415142e-05
2004-10-05,1.2279637596036774,-0.0006078943681108173,8.75236346555841e-05
2004-10-06,1.2384052197162598,0.00667272097322269,8.868807407758084e-05
2004-10-07,1.224309611375363,-0.00998207077330826,8.868807407758084e-05
2004-10-08,1.2081038778884785,-0.0075266524405155355,8.6747152605815e-05
2004-10-11,1.2204501905981522,0.002005097377001386,8.6747152605815e-05
2004-10-12,1.2194222237426584,-0.0022679397672544788,8.635885482832784e-05
2004-10-13,1.2020931782053437,-0.007300454303445503,8.519373439619393e-05
2004-10-14,1.1942100387684458,-0.00930272987423797,8.441679811777014e-05
2004-10-15,1.1943268184009002,0.004450246023744775,8.558214573084477e-05
2004-10-18,1.1917571767504247,0.005251821526630174,8.6747152605815e-05
2004-10-19,1.1801252423228148,-0.009685677881300703,8.713541254601331e-05
2004-10-20,1.1698213309579564,0.00038981329237874895,8.635885482832784e-05
2004-10-21,1.1705793985342057,0.0025641555977795605,8.75236346555841e-05
2004-10-22,1.1479010777662155,-0.009715406460859999,8.75236346555841e-05
2004-10-25,1.1500330604746494,-0.0008578142758566276,8.791181894252098e-05
2004-10-26,1.1687247257509437,0.01487935354919312,8.791181894252098e-05
2004-10-27,1.1857894049813036,0.012879297837223191,9.024013079850235e-05
2004-10-28,1.18860558208514,0.0018126150239330396,8.985217329349204e-05
2004-10-29,1.1926318152861226,0.0024480326306184352,8.946417800981266e-05
2004-11-01,1.192057087814737,0.00027433959223621684,9.179158318017855e-05
2004-11-02,1.1885984611338252,4.427101723347704e-05,9.140377671590372e-05
2004-11-03,1.2038007454772073,0.011180204432347685,9.101593250226969e-05
2004-11-04,1.209946785757392,0.016156484921560743,9.179158318017855e-05
2004-11-05,1.211582048353535,0.0038737333578102717,9.566757324419584e-05
2004-11-08,1.206383106219193,-0.001097635206392833,9.682963539892064e-05
2004-11-09,1.2145257542598007,-0.0006953949158835515,9.644231900329814e-05
2004-11-10,1.2379526048213334,-0.0010050184859853317,9.682963539892064e-05
2004-11-11,1.2579787783691592,0.009089220987346991,9.682963539892064e-05
2004-11-12,1.2704662332993204,0.009109710991654252,9.760415525894572e-05
2004-11-15,1.2851410630371614,-0.0003039980224149863,9.915274345884129e-05
2004-11-16,1.2749161586449855,-0.007078842439273703,9.95397964849154e-05
2004-11-17,1.282872621698058,0.005538302917098559,9.79913587377812e-05
2004-11-18,1.2809166548491489,0.0013622582378927106,9.837852459271268e-05
2004-11-19,1.2791616812270068,-0.011161406330803092,0.00010031378975949856
2004-11-22,1.304526555249883,0.0058957436433662025,0.00010186132540379589
2004-11-23,1.3055072744569938,-0.0002548748178909932,0.00010186132540379589
2004-11-24,1.2898640892704607,0.004095424235170286,0.00010186132540379589
2004-11-26,1.2850104228244097,0.0007531263886768613,0.00010224811541892365
2004-11-29,1.2913699964629213,-0.003449945495939466,0.0001041815024842574
2004-11-30,1.2869328746547588,-0.00403030809919791,0.00010302158282526896
2004-12-01,1.3095321084854243,0.014951227301604586,0.00010186132540379589
2004-12-02,1.3148768073379238,-0.0008729773846601896,0.00010263486789030551
2004-12-03,1.3131156694220385,0.000705760521569454,0.00010108763271299281
2004-12-06,1.3129221181776065,-0.0007723867385592831,0.00010186132540379589
2004-12-07,1.297001198766086,-0.011073349053507653,0.00010186132540379589
2004-12-08,1.3105470311110292,0.004876611048293622,0.00010147449783759477
2004-12-09,1.2990742890888431,0.005436148935247909,0.00010147449783759477
2004-12-10,1.3031314564793648,-0.0010426745186483677,0.00010224811541892365
2004-12-13,1.31754846947091,0.008989944201125866,0.0001041815024842574
2004-12-14,1.3429426634803647,0.003920938833781973,0.00010379490011502845
2004-12-15,1.3639110550377802,0.0019444945161277705,0.00010340826023091942
2004-12-16,1.3548752865339166,-0.00208175183841508,0.0001041815024842574
2004-12-17,1.3362335376713192,-0.007488310484568106,0.0001045680673463778
2004-12-20,1.3413947107415585,0.0003768826499663813,0.0001065003293032607
2004-12-21,1.366867092077439,0.00904024319851282,0.0001065003293032607
2004-12-22,1.3701360240357572,0.0034178068638870407,0.00010611395186810313
2004-12-23,1.3862513068627045,0.0004630229078261827,0.00010572753696225234
2004-12-27,1.3701184709263343,-0.004305290271688245,0.00010881780743443592
2004-12-28,1.3834399039533856,0.007153997612125984,0.00010843165467133709
2004-12-29,1.3886145339310618,-7.423561458641537e-05,0.00010843165467133709
2004-12-30,1.4041597707749494,8.249013991323828e-05,0.00010804546448128782
2004-12-31,1.4063364805408887,-0.0013431707117366187,0.00010765923685651657
2005-01-03,1.3773493279942874,-0.00811942003912347,0.00010920392277746771
2005-01-04,1.3429347067025779,-0.0116713594265474,0.00011036204436010166
2005-01-05,1.3138813759346792,-0.003627842613197485,0.00011074801009636204
2005-01-06,1.3210567714742674,0.003505858083953761,0.00011036204436010166
2005-01-07,1.3115456891396906,-0.0014311705807971142,0.00011036204436010166
2005-01-10,1.3145352547824005,0.0034227727381810347,0.00011190568303209858
2005-01-11,1.283031338111298,-0.006099567120878002,0.00011190568303209858
2005-01-12,1.2793809104344593,0.003981403880320977,0.00011113393844874864
2005-01-13,1.252542479213374,-0.008630125807352784,0.00011113393844874864
2005-01-14,1.2701807076266118,0.00600455955884871,0.00011229149927749482
2005-01-18,1.2789972954221283,0.009674771847279606,0.00011344872391472194
2005-01-19,1.261076060041313,-0.009490104994474113,0.00011267727816810513
2005-01-20,1.2546485496899449,-0.007782996095930472,0.00011151982942503302
2005-01-21,1.2607636950140633,-0.006414815973357024,0.00011074801009636204
2005-01-24,1.2599532837749388,-0.0035277857419173664,0.00011190568303209858
2005-01-25,1.2579811847584004,0.004004325825724964,0.00011267727816810513
2005-01-26,1.2662184813616981,0.0048441146034394755,0.00011344872391472194
2005-01-27,1.2684782103529157,0.0004089215813589675,0.00011383439078516133
2005-01-28,1.2642869251769497,-0.0027159876922616677,0.00011306301971147903
2005-01-31,1.2837330745575142,0.008460280617075266,0.00011576216539777029
2005-02-01,1.2779159747570377,0.006890900906523889,0.0001153766850829907
2005-02-02,1.2922064345250073,0.003177968167360712,0.0001153766850829907
2005-02-03,1.262787878338122,-0.002765634073250145,0.00011576216539777029
2005-02-04,1.2894535273080745,0.01104304976651127,0.00011460561255627333
2005-02-07,1.2939984082260234,-0.0010889658294861437,0.00011576216539777029
2005-02-08,1.306664179402603,0.00048270656986804106,0.00011614760842304506
2005-02-09,1.2763744333964588,-0.00857527919407397,0.00011460561255627333
2005-02-10,1.292575127006833,0.004211461146802931,0.00011576216539777029
2005-02-11,1.308781342591874,0.00692562217096504,0.00011730371383444904
2005-02-14,1.3068031984750283,0.0006968935420927913,0.00011845948390121208
2005-02-15,1.3046671588482475,0.0032997665448568636,0.00011845948390121208
2005-02-16,1.3020304812673977,0.00018177594289214838,0.0001192298110723744
2005-02-17,1.275755162003331,-0.007923365410653749,0.00011845948390121208
2005-02-18,1.2643049513866653,0.0006995343079845284,0.00012077001877908167
2005-02-22,1.2478625489686128,-0.014505723363565037,0.00012192478397965445
2005-02-23,1.230878139139477,0.005607362566527829,0.00012192478397965445
2005-02-24,1.239318435886285,0.007893770539395328,0.00012230963135562156
2005-02-25,1.262598269288869,0.00930681919658971,0.00012307921461385263
2005-02-28,1.240044948843259,-0.006414241365205964,0.00012500252271729906
2005-03-01,1.240471443432679,0.0056580747190815295,0.00012500252271729906
2005-03-02,1.237141239971384,-0.00027269942885399523,0.0001246179353584509
2005-03-03,1.2326622031546024,0.0003223048580269783,0.0001246179353584509
2005-03-04,1.2508097196288084,0.009624381187494757,0.00012500252271729906
2005-03-07,1.2557921903788682,0.0026102702593100435,0.00012577158609272665
2005-03-08,1.2525426076257995,-0.004798789368921641,0.00012615606212351693
2005-03-09,1.2544634569749518,-0.01018512206380029,0.00012654050105931347
2005-03-10,1.2498927545576919,0.0018558174466258848,0.0001269249029072217
2005-03-11,1.251405594591151,-0.007583249076131948,0.00012807788599555892
2005-03-14,1.2803264480487986,0.0056246252309646305,0.0001296146779850016
2005-03-15,1.2721242419514738,-0.007523807317785902,0.0001296146779850016
2005-03-16,1.2549893882620746,-0.00808186492251095,0.0001288463560800146
2005-03-17,1.2649981403646684,0.0018012530786775116,0.00012846213956385633
2005-03-18,1.2694966527428446,-0.00047045188816641215,0.0001296146779850016
2005-03-21,1.2717518464295061,-0.004934220146028734,0.00012999878338804116
2005-03-22,1.2598420450736945,-0.010196208806246054,0.00013268648495490254
2005-03-23,1.2621319139514442,0.0006998902345414226,0.00013191875519558138
2005-03-24,1.2628878438163529,-0.0009466583574222476,0.00013307029437092943
2005-03-28,1.2555804231339498,0.002441468682685466,0.00013383780231146503
2005-03-29,1.2398404267280385,-0.007596181253847534,0.00013307029437092943
2005-03-30,1.2540654715215644,0.013772610206178593,0.00013230263856556235
2005-03-31,1.2717457040782303,-0.0006941437228814573,0.00013076688313118368
2005-04-01,1.2567561541507333,-0.006496685637735977,0.0001303828517678074
2005-04-04,1.262075786712254,0.002728192077877223,0.0001303828517678074
2005-04-05,1.253721936767489,0.004480851914030248,0.0001303828517678074
2005-04-06,1.259873976268272,0.002268456316200096,0.00012923053555136121
2005-04-07,1.2792299306142318,0.005970988776071051,0.0001296146779850016
2005-04-08,1.2475356004881446,-0.008345000045604456,0.00013076688313118368
2005-04-11,1.2579092651919312,8.474234709510142e-06,0.00013153483483807626
2005-04-12,1.2696156989085507,0.005545202838389773,0.0001303828517678074
2005-04-13,1.254232064493123,-0.011761610584853477,0.0001296146779850016
2005-04-14,1.2348754151611934,-0.010001780423824047,0.0001288463560800146
2005-04-15,1.2262839297131989,-0.016720496445511768,0.00012730926767434703
2005-04-18,1.2266608629800348,0.0029405973691347675,0.00012846213956385633
2005-04-19,1.2469678292327278,0.00593382863926073,0.00012730926767434703
2005-04-20,1.2319750747429818,-0.0132549392846395,0.0001269249029072217
2005-04-21,1.2791915243103142,0.019736220810439464,0.00012923053555136121
2005-04-22,1.2473177601935046,-0.006750253359446234,0.0001288463560800146
2005-04-25,1.261896071936441,0.008662275206615888,0.0001303828517678074
2005-04-26,1.2537664713513892,-0.00883746643749117,0.00013076688313118368
2005-04-27,1.2662418497401526,0.00395027825436145,0.00012999878338804116
2005-04-28,1.2368063339146451,-0.011380371611511175,0.0001288463560800146
2005-04-29,1.256757264683419,0.011922469194121543,0.00012999878338804116
2005-05-02,1.267502334361559,0.004590101314615458,0.0001303828517678074
2005-05-03,1.2667980734421542,-0.0008518536219271899,0.00013076688313118368
2005-05-04,1.2793733034593866,0.012470163645930121,0.0001296146779850016
2005-05-05,1.2776567626754307,-0.002568808292038427,0.00012846213956385633
2005-05-06,1.27630811999339,-0.0010915883881061905,0.00013153483483807626
2005-05-09,1.2790576356125887,0.006394323123307677,0.00013268648495490254
2005-05-10,1.2956330094632795,-0.010705435413708386,0.00013153483483807626
2005-05-11,1.2787938629478242,0.004193046570356129,0.00013076688313118368
2005-05-12,1.252849164657065,-0.010033216475797246,0.0001303828517678074
2005-05-13,1.2503138364912638,-0.004580058472371085,0.00012846213956385633
2005-05-16,1.2791961021073732,0.01008612459220859,0.00012999878338804116
2005-05-17,1.3090896116913797,0.006957345288654659,0.0001296146779850016
2005-05-18,1.312195248058306,0.010018750448482105,0.00012846213956385633
2005-05-19,1.3186120314694163,0.0046559408112019085,0.00012923053555136121
2005-05-20,1.3183683802597954,-0.0015111720658741445,0.00013076688313118368
2005-05-23,1.3481703251726338,0.003851032508630725,0.00013076688313118368
2005-05-24,1.3484290688223737,0.00017586730443786003,0.0001296146779850016
2005-05-25,1.344610369512108,-0.0034000826635449677,0.0001296146779850016
2005-05-26,1.3670158102362302,0.00639489188251563,0.00012923053555136121
2005-05-27,1.3792621965428258,0.0009686162425619482,0.00012923053555136121
2005-05-31,1.3605218672176471,-0.006072865011894635,0.0001296146779850016
2005-06-01,1.3665248828056495,0.00899703793799822,0.0001269249029072217
2005-06-02,1.3622122733128088,0.0017218715458240386,0.00012730926767434703
2005-06-03,1.352438542260228,-0.0068671327196959675,0.00012807788599555892
2005-06-06,1.365179544883595,0.0012457903797955527,0.0001288463560800146
2005-06-07,1.3944106906185803,-0.00020876652216783587,0.00012807788599555892
2005-06-08,1.4106505811050387,-0.0021632442403379804,0.0001288463560800146
2005-06-09,1.4417866007769335,0.005239948718352094,0.00012923053555136121
2005-06-10,1.435155712040648,-0.0023482369773834,0.00012999878338804116
2005-06-13,1.4482074149066493,0.002261863243468998,0.00013191875519558138
2005-06-14,1.4609574479473266,0.002573314925500947,0.00013230263856556235
2005-06-15,1.4840858119982798,0.0022177087981654076,0.00013230263856556235
2005-06-16,1.5019409016045395,0.0036300991582309816,0.00013191875519558138
2005-06-17,1.5010547335338313,0.0049547468071156064,0.00013230263856556235
2005-06-20,1.4831487102381988,-0.0007066669234541134,0.00013345406682074845
2005-06-21,1.4742736011595114,-0.002047520996927288,0.00013345406682074845
2005-06-22,1.46388814220075,0.00022249283914033136,0.00013153483483807626
2005-06-23,1.438026152638076,-0.010833051340467525,0.00013230263856556235
2005-06-24,1.4584404494307281,-0.0076287211352144,0.00013191875519558138
2005-06-27,1.4381465236267952,-0.0007385255775820276,0.00013345406682074845
2005-06-28,1.476690628757708,0.009137563444907348,0.00013498878710005435
2005-06-29,1.4804388085778015,-0.0014314361876618387,0.00013422150085018458
2005-06-30,1.459326473933113,-0.007100904033514155,0.00013460516244401255
2005-07-01,1.4724811867408065,0.0026105155299391836,0.00013690635656438133
2005-07-05,1.4949372972981192,0.008832632317790745,0.00013843974798288805
2005-07-06,1.510655575250021,-0.008340358766109057,0.0001376731260351871
2005-07-07,1.5077956089156794,0.0024520510273422502,0.00013575592562764527
2005-07-08,1.535051047440571,0.011679055566465202,0.00013728975974358626
2005-07-11,1.5662166369376822,0.006254811732634646,0.00013958940442315715
2005-07-12,1.5674610191370695,0.0022715506005615005,0.00013997254953657112
2005-07-13,1.55950387970747,0.0008837091494260374,0.00013997254953657112
2005-07-14,1.5504200587387595,0.0026240391362624127,0.00014035565781189696
2005-07-15,1.549727908010237,0.001157801830666605,0.0001407387292562401
2005-07-18,1.548483021768295,-0.005529707814430296,0.00014265353426012872
2005-07-19,1.5198390135474198,0.006731446013329201,0.0001422706468645618
2005-07-20,1.5437981158561873,0.004758592509955806,0.00014265353426012872
2005-07-21,1.4686115779810214,-0.00660614672274995,0.00014495008632153805
2005-07-22,1.4880973158203845,0.0054114082972474,0.00014495008632153805
2005-07-25,1.4629472816561153,-0.003769230441940885,0.0001468628691252416
2005-07-26,1.4852952515478464,0.001733077981854514,0.00014648038601405844
2005-07-27,1.4851526281321163,0.0045729269359882085,0.0001468628691252416
2005-07-28,1.5156884001542446,0.005603159325149543,0.00014609786618535736
2005-07-29,1.5067140293429973,-0.00767047021589129,0.00014801009822229538
2005-08-01,1.514379952143035,0.0009479345185350319,0.0001491569971134865
2005-08-02,1.5269522947899594,0.007099218605715496,0.00014953922339766557
2005-08-03,1.5137444398019069,0.0007395138322054962,0.0001487747341608614
2005-08-04,1.479813011160691,-0.007373299992705418,0.0001491569971134865
2005-08-05,1.4417988866833993,-0.007638358323871608,0.00015068568231058066
2005-08-08,1.3984927365442985,-0.0026826364089062027,0.0001529776110411607
2005-08-09,1.4200974979604513,0.006744990284814678,0.0001518318114617223
