formatted_date,holdings,portfolio_curve,mkt_curve,mkt_return
2004-02-19,"ANSS,ISRG,IVZ,LKQ,MAA,MNST,NDAQ,ODFL,WAB,WST",1.0551592750210625,1.0114187101863608,-0.004132492852418457
2004-02-20,"ANSS,ISRG,IVZ,LKQ,MAA,MNST,NDAQ,ODFL,WAB,WST",1.051668078658304,1.0088174869537896,-0.002571855954782487
2004-02-23,"ANSS,ISRG,IVZ,LKQ,MAA,MNST,NDAQ,ODFL,WAB,WST",1.0365178054603092,1.0060664353296207,-0.002727006281855626
2004-02-24,"ANSS,ISRG,IVZ,LKQ,MAA,MNST,NDAQ,ODFL,WAB,WST",1.0340152724697023,1.004391091281333,-0.0016652419655953654
2004-02-25,"ANSS,ISRG,IVZ,LKQ,MAA,MNST,NDAQ,ODFL,WAB,WST",1.0523656668075494,1.0084295691927856,0.004020822114521705
2004-02-26,"ANSS,ISRG,IVZ,LKQ,MAA,MNST,NDAQ,ODFL,WAB,WST",1.0496574938254086,1.0095229289642282,0.0010842202617262764
2004-02-27,"ANSS,ISRG,IVZ,LKQ,MAA,MNST,NDAQ,ODFL,WAB,WST",1.0592978646423534,1.0095492996222322,2.6121900996267655e-05
2004-03-01,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.065586386510518,1.0192750135647435,0.009633718676394176
2004-03-02,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0663526801248084,1.0132174043329034,-0.005943056732701124
2004-03-03,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0721371681041563,1.014919226674534,0.001679622097244815
2004-03-04,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.1010191752704241,1.0183051115268942,0.0033361126317947853
2004-03-05,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.1055712350703217,1.0200597828198714,0.0017231292204220594
2004-03-08,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0910773966772507,1.0115420602846157,-0.00835021895649013
2004-03-09,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0873658209852306,1.0057048882266204,-0.005770567816382077
2004-03-10,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0762065756343986,0.9909885541657081,-0.014632855257233457
2004-03-11,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0459406260796316,0.9759018469040146,-0.01522389658112111
2004-03-12,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0612567047248054,0.9880610882212602,0.012459492064514466
2004-03-15,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0490078873181468,0.9738826079482883,-0.014349801284550545
2004-03-16,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.038776123530972,0.9793582329032833,0.005622469187051893
2004-03-17,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0572728306330441,0.9908650964321142,0.011749391736585624
2004-03-18,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0465181607587772,0.9896041484381731,-0.0012725728239710854
2004-03-19,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0365742602803525,0.9785470929901512,-0.011173210485700302
2004-03-22,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",0.9965230979294525,0.9658675424451881,-0.012957527170427863
2004-03-23,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0050577432801164,0.9645889422556854,-0.0013237841974333975
2004-03-24,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",0.9976677379658447,0.9622787649792061,-0.0023949862737147054
2004-03-25,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0185714054990644,0.9780267837624337,0.016365339604649698
2004-03-26,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0154556638278875,0.9770305110665807,-0.0010186558409170932
2004-03-29,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0360828396077024,0.9897364322695478,0.01300463092917803
2004-03-30,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0439656268689061,0.9937307796920957,0.0040357688090642
2004-03-31,"ILMN,IVZ,LKQ,MAA,MNST,NDAQ,SBAC,TYL,WAB,WST",1.0577095129497354,0.9930341637794379,-0.0007010107031942825
2004-04-01,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0615073478556747,0.9982894591959268,0.005292159734452184
2004-04-02,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0667558373036687,1.0067895295356206,0.008514634970242296
2004-04-05,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0707515602843438,1.0145135490826287,0.007671930746608657
2004-04-06,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0649477779920207,1.0123886122242094,-0.0020945376829524243
2004-04-07,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0585330584949257,1.0056608653730543,-0.006645419328032753
2004-04-08,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0653607758917976,1.0045938762596154,-0.001060983031335394
2004-04-12,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0673222190645328,1.0097785628938574,0.005160977741120565
2004-04-13,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0525827148410907,0.9958821948438578,-0.013761797448120672
2004-04-14,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0544657802280246,0.9947624644144111,-0.0011243603261952284
2004-04-15,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.046642708574892,0.9953531671536981,0.0005938128552476218
2004-04-16,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.061829388695392,1.0004408743476891,0.005111459290916498
2004-04-19,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.069099269097554,1.0015077558257892,0.001066411324702976
2004-04-20,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0563874192287024,0.9859273252650598,-0.015556974441883087
2004-04-21,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0740017033903806,0.9911648608506481,0.005312293767880227
2004-04-22,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.1042325203603385,1.0051318376828948,0.014091476992293517
2004-04-23,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.100057006618101,1.005722540422182,0.0005876868258882784
2004-04-26,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.1045587719778365,1.0012521218961596,-0.004444981937210768
2004-04-27,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0987618908745254,1.0035269947815155,0.00227202802931159
2004-04-28,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0749225709154067,0.9896835833182013,-0.013794757425861004
2004-04-29,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0523570532543318,0.9821710672119183,-0.0075908262326582765
2004-04-30,"ILMN,IVZ,LKQ,MNST,NDAQ,ODFL,SBAC,TYL,WAB,WST",1.0546589977773406,0.9763603734472658,-0.005916172812081788
2004-05-03,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.0567042056558082,0.9853453409882148,0.009202511475578934
2004-05-04,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.0679964783080924,0.9871617949656581,0.0018434693927933399
2004-05-05,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.068038918997172,0.9889076401608543,0.0017685502053459423
2004-05-06,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.0711118329757745,0.9822592205543885,-0.006722993469222671
2004-05-07,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.0909670076090952,0.9687772485587357,-0.013725472577435949
2004-05-10,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.0697103253495446,0.9585666374149692,-0.010539689241213068
2004-05-11,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.0698809397675184,0.9659115652987539,0.007662407178693709
2004-05-12,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.0798399160287901,0.9675252342979143,0.0016706177430034774
2004-05-13,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.0642076992930072,0.9667844878963521,-0.0007656093870251901
2004-05-14,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.062069883826763,0.9661320024725987,-0.0006749026612674625
2004-05-17,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.0683545136092407,0.9559037391332704,-0.010586817653437941
2004-05-18,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.0759172666578138,0.9624198749083616,0.0068167279908324385
2004-05-19,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.0752309237861004,0.9599422170447228,-0.002574404299240607
2004-05-20,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.077717406072039,0.9603918098548544,0.00046835403438727496
2004-05-21,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.1047032665808265,0.9642451549835857,0.004012263629480151
2004-05-24,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.124511258430372,0.965876368542969,0.001691700031835941
2004-05-25,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.1362045727419847,0.9814304284456945,0.01610357226793835
2004-05-26,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.1411295847264586,0.9830968387608625,0.0016979403398029724
2004-05-27,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.1572905720954418,0.9886872029870091,0.005686483778335472
2004-05-28,"ANSS,ILMN,IVZ,LKQ,MNST,MOH,NDAQ,ROL,TYL,WST",1.152816677508498,0.9881581752968495,-0.0005350809523592126
2004-06-01,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.161771245252663,0.988616594204762,0.00046391247815646963
2004-06-02,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.176858658986123,0.9919584562035566,0.0033803418012448017
2004-06-03,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1599577663310894,0.9845958761242101,-0.0074222665609654515
2004-06-04,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1717010018889353,0.9897629105628902,0.005247873329532693
2004-06-07,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1913118229044042,1.005563885932803,0.015964404405623522
2004-06-08,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.189856923611004,1.0071157722474973,0.0015432995719157905
2004-06-09,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1691594821417512,0.9975487127943644,-0.00949946343485697
2004-06-10,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1716007934483836,1.002080914004853,0.004543338237380734
2004-06-14,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.145948491249537,0.9922230238663059,-0.009837419314923102
2004-06-15,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.15593220831573,0.9981483492667712,0.005971767695307717
2004-06-16,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1598203793911872,0.9995151027987441,0.0013692889769110206
2004-06-17,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1665172439610743,0.9981836536578947,-0.0013320950700206335
2004-06-18,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.174230047057979,1.000802421450689,0.002623533037430237
2004-06-21,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1677966985514896,0.9966405934409817,-0.004158491147208343
2004-06-22,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1793740892637055,1.0002645676627486,0.003636189661164524
2004-06-23,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.2002215399801035,1.0087734641002233,0.008506645854063244
2004-06-24,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1957915685506468,1.0057666709110862,-0.0029806426280444276
2004-06-25,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.2076839424242354,1.0002822198583103,-0.005453005365357422
2004-06-28,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1946397462632707,0.9993298623806842,-0.0009520887792657806
2004-06-29,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1943820217396512,1.0018428246354465,0.0025146474145940623
2004-06-30,"ILMN,ISRG,IVZ,LKQ,MAA,NDAQ,ROL,SBAC,TYL,WST",1.1956276551902294,1.0059341514982456,0.004083801133464071
2004-07-01,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1853265982426857,0.9954413204961681,-0.010430932269721027
2004-07-02,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1838577669930572,0.9923023511109952,-0.003153344471985897
2004-07-06,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1668736936000201,0.9842166768256481,-0.008148397790546658
2004-07-07,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1624080744271565,0.9860859797544379,0.001899279876885318
2004-07-08,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1383806401134693,0.9779562826155251,-0.008244410026940319
2004-07-09,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1451345163706201,0.9812188173696305,0.003336074231641284
2004-07-12,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1446071516032403,0.9825766371684838,0.001383809375459455
2004-07-13,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1459675651768195,0.9832732530811414,0.0007089685285670555
2004-07-14,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1341838503591304,0.9800371966203787,-0.003291105957191842
2004-07-15,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1318175189992024,0.9758224120239859,-0.0043006373747112026
2004-07-16,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1228011110693883,0.9711492085196806,-0.004788989724690218
2004-07-19,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1268665230892665,0.970717160269772,-0.00044488349073279476
2004-07-20,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.145490105585844,0.9775683648545206,0.007057879334125161
2004-07-21,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.124413338901637,0.9645272672065572,-0.013340343362997498
2004-07-22,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1192751313322518,0.9671372089015705,0.002705928369005184
2004-07-23,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.098317698772583,0.9577553898664977,-0.00970060809233908
2004-07-26,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.0957518755806819,0.9558772608399269,-0.0019609694149907986
2004-07-27,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1086027555204965,0.9653648854130316,0.009925567812721026
2004-07-28,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.0950402580069856,0.9658851946407491,0.0005389767491852382
2004-07-29,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1095909728492435,0.9703027642154247,0.004573596944219327
2004-07-30,"AOS,ILMN,IVZ,LKQ,MAA,NDAQ,ROL,TDY,TYL,WST",1.1166365924297668,0.9714401468404332,0.0011721935327353439
2004-08-02,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1241337509667348,0.975760736974858,0.0044476133176885035
2004-08-03,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.106456524290205,0.9696501711563327,-0.0062623608298381095
2004-08-04,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1126052683854566,0.9687155735096071,-0.0009638503395621445
2004-08-05,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.0942629192304594,0.9529057720419133,-0.0163203750409584
2004-08-06,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.07195135167894,0.9381541335898773,-0.015480689575870343
2004-08-09,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.0686219982084706,0.939256319459101,0.0011748451877584554
2004-08-10,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1045435080980424,0.9514421467050281,0.012973910309109993
2004-08-11,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1009627623643967,0.9485764634450465,-0.0030119364271447013
2004-08-12,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.0767735562875729,0.937501648166124,-0.011675195100984137
2004-08-13,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.080039249716103,0.9388860538936586,0.001476696846605785
2004-08-16,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.0912352781320687,0.9517066067324385,0.013655067923963315
2004-08-17,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.0885760340790938,0.9537963468350731,0.00219578185950553
2004-08-18,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1078755943596459,0.9656647574669043,0.012443338319771735
2004-08-19,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1016983664231539,0.962190611636735,-0.0035976727982519607
2004-08-20,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1307968252422684,0.9684686580424198,0.006524742945688722
2004-08-23,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1221590214952482,0.9661144579123748,-0.0024308480305429425
2004-08-24,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1280550240018123,0.9665640507225064,0.000465361848639656
2004-08-25,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1377134265010802,0.9742970040026341,0.008000456125331068
2004-08-26,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.134486934577276,0.9744116356384469,0.00011765574084887653
2004-08-27,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.141677736888799,0.9767747695016116,0.0024251905218848346
2004-08-30,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1472265648174025,0.9691741000528584,-0.007781394120807694
2004-08-31,"CBRE,ILMN,IVZ,LKQ,MAA,MOH,NDAQ,ROL,TYL,WST",1.1573916467853604,0.9736621707744425,0.004630819912892159
2004-09-01,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1584940673672128,0.9751347298444475,0.0015123921974227184
2004-09-02,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1830206582101048,0.9860684351942145,0.011212507374761538
2004-09-03,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1728289168050374,0.9819418039402918,-0.004184933932207091
2004-09-07,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.186505703722819,0.9887048551825705,0.006887425726392449
2004-09-08,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1738568248720518,0.984269633412333,-0.00448589055367643
2004-09-09,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1797593488297573,0.986130110243342,0.0018902105356628507
2004-09-10,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1792807848228803,0.9910150324590499,0.004953628496854767
2004-09-13,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1823333439747754,0.9926902688719988,0.0016904248251332632
2004-09-14,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1652722471881432,0.9949034667082273,0.002229494844089963
2004-09-15,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.165514842288805,0.9878847815363191,-0.007054639376351202
2004-09-16,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1888005621028346,0.9906446592582687,0.002793724302198042
2004-09-17,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1753410265189754,0.995097533224068,0.004494925525700966
2004-09-20,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1728140492829902,0.9894983429001405,-0.0056267754033982875
2004-09-21,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1894899315255363,0.9957588447456022,0.006326945255019423
2004-09-22,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1473861917605848,0.9818801288911644,-0.013937828348372427
2004-09-23,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1426428528944625,0.9772949710939905,-0.0046697734909371125
2004-09-24,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1460779251283346,0.9788380313109036,0.001578909400491213
2004-09-27,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1216001479745719,0.9730273375462511,-0.005936317939006286
2004-09-28,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1472032872310804,0.9787940084573379,0.005926525071360267
2004-09-29,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1662527211840763,0.982973488662607,0.0042700304345510975
2004-09-30,"EXR,HOLX,ILMN,IVZ,LKQ,MAA,NDAQ,REGN,TYL,WST",1.1677064420583514,0.9827794221467662,-0.0001974280263701278
2004-10-01,"EQIX,HOLX,ILMN,IVZ,LKQ,NDAQ,REGN,ROL,TYL,WST",1.2014989732164247,0.9976986488213001,0.015180646173832857
2004-10-04,"EQIX,HOLX,ILMN,IVZ,LKQ,NDAQ,REGN,ROL,TYL,WST",1.2316722597210483,1.000934705282063,0.0032435209415047073
2004-10-05,"EQIX,HOLX,ILMN,IVZ,LKQ,NDAQ,REGN,ROL,TYL,WST",1.2279637596036774,1.0003262427118753,-0.0006078943681108173
2004-10-06,"EQIX,HOLX,ILMN,IVZ,LKQ,NDAQ,REGN,ROL,TYL,WST",1.2384052197162598,1.0070011406116839,0.00667272097322269
